Timestamp,Sensor_ID,Location_Type,Temperature_C,Humidity_Pct,Wind_Speed_kmh,Precipitation_mm,Traffic_Density_Score,CO2_ppm,NO2_ppb,PM2.5,PM10,AQI_Category
2025-01-09 19:00:00,SNS-015,Roadside,27.5,57.3,3.9,0,0.76,527.5,42.7,39.2,55.9,Unhealthy for Sensitive
2025-01-09 20:00:00,SNS-025,Industrial,22.3,59.3,3.9,0,0.5,539.0,23.9,56.5,87.8,Unhealthy
2025-01-09 21:00:00,SNS-019,Industrial,25.9,49.9,0.3,0,0.39,530.2,31.8,51.5,79.7,Unhealthy for Sensitive
2025-01-09 22:00:00,SNS-001,Roadside,24.5,62.1,5.5,0,0.52,466.0,28.7,34.2,53.4,Moderate
2025-01-09 23:00:00,SNS-010,Roadside,26.3,60.4,7.6,0,0.04,438.3,5.0,21.3,32.0,Moderate
2025-01-10 00:00:00,SNS-047,Park,21.9,58.5,2.2,0,0.16,395.1,15.2,2.0,5.0,Good
2025-01-10 01:00:00,SNS-002,Industrial,27.6,48.8,4.8,0,0.08,478.0,9.6,26.8,42.5,Moderate
2025-01-10 02:00:00,SNS-013,Roadside,28.1,49.7,7.7,0,0.02,403.3,7.2,19.1,26.3,Moderate
2025-01-10 03:00:00,SNS-025,Industrial,23.8,62.7,7.3,0,0.14,478.8,20.1,24.6,42.5,Moderate
2025-01-10 04:00:00,SNS-032,Roadside,23.6,52.7,4.0,0,0.08,430.8,7.4,28.6,44.7,Moderate
2025-01-10 05:00:00,SNS-040,Residential,22.1,59.7,3.9,0,0.46,438.6,38.3,16.9,26.1,Moderate
2025-01-10 06:00:00,SNS-038,Roadside,25.7,59.2,1.9,0,0.47,490.1,29.4,39.5,55.1,Unhealthy for Sensitive
2025-01-10 07:00:00,SNS-019,Industrial,21.1,65.8,4.7,0,0.97,572.9,50.9,58.7,93.0,Unhealthy
2025-01-10 08:00:00,SNS-003,Park,27.7,66.5,5.7,0,0.97,477.9,49.4,24.4,35.9,Moderate
2025-01-10 09:00:00,SNS-031,Park,22.4,59.5,0.7,1,0.95,492.7,41.2,14.8,21.4,Moderate
2025-01-10 10:00:00,SNS-017,Roadside,25.5,64.6,3.7,0,0.38,463.1,26.0,35.2,53.3,Unhealthy for Sensitive
2025-01-10 11:00:00,SNS-030,Industrial,23.4,58.8,4.3,0,0.48,542.6,27.5,53.7,90.2,Unhealthy for Sensitive
2025-01-10 12:00:00,SNS-035,Roadside,23.1,63.6,1.4,0,0.6,494.7,29.7,45.2,65.6,Unhealthy for Sensitive
2025-01-10 13:00:00,SNS-019,Industrial,23.7,56.5,6.9,0,0.39,493.6,24.1,26.1,37.6,Moderate
2025-01-10 14:00:00,SNS-006,Industrial,27.6,66.0,9.2,0,0.57,498.5,31.4,46.1,69.0,Unhealthy for Sensitive
2025-01-10 15:00:00,SNS-002,Industrial,22.4,65.9,4.7,0,0.33,517.3,24.4,40.7,51.9,Unhealthy for Sensitive
2025-01-10 16:00:00,SNS-047,Park,27.5,59.3,0.9,0,0.7,469.5,33.5,26.1,42.3,Moderate
2025-01-10 17:00:00,SNS-038,Roadside,27.8,50.0,10.2,0,0.96,504.2,44.1,42.5,61.2,Unhealthy for Sensitive
2025-01-10 18:00:00,SNS-029,Park,25.0,56.1,3.0,0,0.72,467.3,45.2,21.1,29.2,Moderate
2025-01-10 19:00:00,SNS-007,Park,26.3,57.0,3.5,0,0.78,476.6,43.5,22.7,31.6,Moderate
2025-01-10 20:00:00,SNS-006,Industrial,26.0,52.7,5.3,0,0.37,488.1,32.8,39.7,69.9,Unhealthy for Sensitive
2025-01-10 21:00:00,SNS-005,Industrial,27.1,55.5,2.4,0,0.56,567.1,33.2,53.9,81.3,Unhealthy for Sensitive
2025-01-10 22:00:00,SNS-036,Industrial,25.8,56.5,2.8,0,0.34,511.9,26.7,46.7,78.4,Unhealthy for Sensitive
2025-01-10 23:00:00,SNS-034,Residential,27.4,54.3,5.0,0,0.12,400.5,4.7,4.5,15.6,Good
2025-01-11 00:00:00,SNS-026,Industrial,25.7,65.8,10.1,0,0.04,455.6,19.4,20.4,30.2,Moderate
2025-01-11 01:00:00,SNS-005,Industrial,29.2,55.5,2.1,0,0.18,511.8,28.3,42.2,67.0,Unhealthy for Sensitive
2025-01-11 02:00:00,SNS-043,Industrial,28.1,67.3,8.0,0,0.1,467.3,14.7,31.8,46.2,Moderate
2025-01-11 03:00:00,SNS-014,Roadside,21.5,64.0,2.4,0,0.12,444.3,22.5,35.7,51.5,Unhealthy for Sensitive
2025-01-11 04:00:00,SNS-030,Industrial,27.8,56.0,4.1,0,0.13,489.3,28.0,40.1,59.9,Unhealthy for Sensitive
2025-01-11 05:00:00,SNS-013,Roadside,26.4,51.7,3.7,0,0.57,474.5,38.7,49.7,73.6,Unhealthy for Sensitive
2025-01-11 06:00:00,SNS-009,Park,24.9,69.5,1.0,0,0.35,413.4,27.0,26.4,40.7,Moderate
2025-01-11 07:00:00,SNS-047,Park,24.2,61.3,2.1,0,0.74,458.4,32.3,21.8,29.7,Moderate
2025-01-11 08:00:00,SNS-015,Roadside,22.6,56.4,3.3,0,0.81,501.6,34.9,61.8,90.2,Unhealthy
2025-01-11 09:00:00,SNS-020,Roadside,27.4,51.4,6.9,1,0.86,504.2,47.4,26.6,35.2,Moderate
2025-01-11 10:00:00,SNS-014,Roadside,26.1,53.2,1.5,0,0.33,463.9,18.6,47.1,65.5,Unhealthy for Sensitive
2025-01-11 11:00:00,SNS-048,Roadside,30.7,47.3,8.6,0,0.43,456.7,22.6,28.8,43.8,Moderate
2025-01-11 12:00:00,SNS-022,Roadside,27.0,58.4,1.1,0,0.46,488.7,22.6,43.7,65.1,Unhealthy for Sensitive
2025-01-11 13:00:00,SNS-043,Industrial,24.2,64.8,6.8,0,0.34,475.4,17.2,40.8,61.7,Unhealthy for Sensitive
2025-01-11 14:00:00,SNS-012,Park,26.9,61.1,3.7,0,0.57,451.1,35.6,20.9,35.0,Moderate
2025-01-11 15:00:00,SNS-022,Roadside,28.9,57.5,4.6,0,0.49,482.5,31.0,43.4,67.8,Unhealthy for Sensitive
2025-01-11 16:00:00,SNS-039,Park,24.9,50.9,5.9,0,0.92,467.1,40.1,18.2,28.0,Moderate
2025-01-11 17:00:00,SNS-040,Residential,26.0,63.7,6.0,0,0.82,456.3,42.7,29.0,38.7,Moderate
2025-01-11 18:00:00,SNS-026,Industrial,26.4,60.7,2.3,0,1.0,586.6,52.6,73.9,111.0,Unhealthy
2025-01-11 19:00:00,SNS-007,Park,28.2,59.2,2.3,10,0.98,487.5,49.1,17.6,23.8,Moderate
2025-01-11 20:00:00,SNS-028,Residential,28.9,55.6,2.4,1,0.5,448.1,36.8,17.8,27.9,Moderate
2025-01-11 21:00:00,SNS-034,Residential,27.1,57.5,0.5,5,0.42,436.8,26.6,16.7,27.0,Moderate
2025-01-11 22:00:00,SNS-041,Industrial,29.8,52.8,5.2,0,0.35,510.8,21.8,38.0,55.6,Unhealthy for Sensitive
2025-01-11 23:00:00,SNS-041,Industrial,26.9,53.6,1.4,0,0.14,498.1,25.2,41.1,59.8,Unhealthy for Sensitive
2025-01-12 00:00:00,SNS-005,Industrial,24.5,51.9,6.8,0,0.15,503.3,16.4,28.2,43.6,Moderate
2025-01-12 01:00:00,SNS-035,Roadside,26.3,51.3,5.8,0,0.1,425.7,9.9,19.0,39.8,Moderate
2025-01-12 02:00:00,SNS-035,Roadside,27.2,64.6,2.2,0,0.09,459.7,5.4,28.4,42.5,Moderate
2025-01-12 03:00:00,SNS-039,Park,22.1,64.8,6.6,0,0.09,380.0,11.1,2.0,10.3,Good
2025-01-12 04:00:00,SNS-002,Industrial,28.0,62.6,0.5,0,0.03,491.8,10.7,36.2,59.4,Unhealthy for Sensitive
2025-01-12 05:00:00,SNS-017,Roadside,25.7,61.5,4.3,0,0.44,466.6,23.4,35.9,48.8,Unhealthy for Sensitive
2025-01-12 06:00:00,SNS-007,Park,25.4,54.5,3.4,0,0.52,420.5,31.9,13.7,25.8,Moderate
2025-01-12 07:00:00,SNS-001,Roadside,27.0,63.0,1.9,0,0.78,519.6,44.7,58.8,89.8,Unhealthy
2025-01-12 08:00:00,SNS-022,Roadside,28.8,60.3,0.6,0,0.74,535.2,36.7,52.8,87.0,Unhealthy for Sensitive
2025-01-12 09:00:00,SNS-045,Residential,23.3,57.9,2.4,1,0.86,485.5,48.3,22.9,34.0,Moderate
2025-01-12 10:00:00,SNS-002,Industrial,27.0,57.8,2.2,0,0.34,519.1,26.7,42.8,62.4,Unhealthy for Sensitive
2025-01-12 11:00:00,SNS-004,Park,26.9,59.4,4.2,0,0.34,413.0,21.0,4.4,5.0,Good
2025-01-12 12:00:00,SNS-032,Roadside,24.5,54.6,1.4,0,0.56,510.6,21.1,45.3,66.7,Unhealthy for Sensitive
2025-01-12 13:00:00,SNS-006,Industrial,25.2,58.0,0.2,10,0.5,547.5,28.5,32.2,49.0,Moderate
2025-01-12 14:00:00,SNS-010,Roadside,24.4,57.3,4.0,0,0.33,453.9,21.5,32.0,49.9,Moderate
2025-01-12 15:00:00,SNS-034,Residential,24.1,54.0,4.3,0,0.52,443.5,27.6,17.2,32.1,Moderate
2025-01-12 16:00:00,SNS-027,Residential,26.8,60.3,1.0,0,0.91,495.8,47.3,34.9,44.2,Moderate
2025-01-12 17:00:00,SNS-024,Park,24.2,55.9,4.8,0,0.85,463.3,42.4,18.4,26.5,Moderate
2025-01-12 18:00:00,SNS-050,Industrial,27.3,58.3,2.1,0,0.82,562.0,44.4,58.8,86.8,Unhealthy
2025-01-12 19:00:00,SNS-021,Industrial,26.6,53.2,9.7,0,0.97,541.0,54.0,52.1,76.5,Unhealthy for Sensitive
2025-01-12 20:00:00,SNS-041,Industrial,28.8,54.4,1.9,0,0.42,519.4,26.0,48.0,68.2,Unhealthy for Sensitive
2025-01-12 21:00:00,SNS-046,Roadside,22.4,57.1,3.9,0,0.41,478.1,21.9,47.5,76.5,Unhealthy for Sensitive
2025-01-12 22:00:00,SNS-043,Industrial,27.4,60.0,1.1,0,0.49,557.5,21.3,56.2,82.1,Unhealthy
2025-01-12 23:00:00,SNS-045,Residential,21.7,55.3,6.1,0,0.14,393.7,20.9,2.5,5.0,Good
2025-01-13 00:00:00,SNS-014,Roadside,28.3,58.9,3.2,0,0.08,431.7,12.0,25.3,34.5,Moderate
2025-01-13 01:00:00,SNS-027,Residential,28.7,55.2,3.5,0,0.02,395.6,12.9,3.3,5.0,Good
2025-01-13 02:00:00,SNS-039,Park,29.1,60.7,6.5,0,0.07,380.0,13.0,2.0,5.0,Good
2025-01-13 03:00:00,SNS-013,Roadside,26.7,64.5,1.2,0,0.13,476.1,20.5,46.8,66.1,Unhealthy for Sensitive
2025-01-13 04:00:00,SNS-010,Roadside,24.9,59.8,2.0,0,0.19,486.4,23.5,44.8,75.1,Unhealthy for Sensitive
2025-01-13 05:00:00,SNS-047,Park,25.0,55.0,4.4,0,0.44,420.5,18.1,11.7,16.1,Good
2025-01-13 06:00:00,SNS-014,Roadside,26.5,54.5,4.4,0,0.31,431.9,22.0,27.8,41.0,Moderate
2025-01-13 07:00:00,SNS-001,Roadside,26.2,62.7,11.7,0,0.79,468.9,44.4,30.9,47.6,Moderate
2025-01-13 08:00:00,SNS-028,Residential,25.0,49.3,10.5,1,0.75,434.6,51.7,13.4,18.1,Moderate
2025-01-13 09:00:00,SNS-018,Residential,25.8,53.4,1.6,0,0.76,473.3,37.1,27.9,37.3,Moderate
2025-01-13 10:00:00,SNS-013,Roadside,27.8,52.0,1.5,0,0.48,491.5,32.8,54.1,85.2,Unhealthy for Sensitive
2025-01-13 11:00:00,SNS-032,Roadside,27.4,63.5,5.9,0,0.58,470.6,24.0,45.6,72.4,Unhealthy for Sensitive
2025-01-13 12:00:00,SNS-049,Industrial,25.0,62.4,4.8,0,0.54,542.7,29.7,50.9,73.1,Unhealthy for Sensitive
2025-01-13 13:00:00,SNS-047,Park,27.0,55.3,5.6,0,0.55,441.4,24.0,7.7,5.9,Good
2025-01-13 14:00:00,SNS-012,Park,25.3,59.6,3.8,0,0.34,414.8,17.4,4.1,5.0,Good
2025-01-13 15:00:00,SNS-027,Residential,23.2,57.1,3.5,0,0.41,401.5,23.0,15.1,26.8,Moderate
2025-01-13 16:00:00,SNS-036,Industrial,22.8,50.6,1.4,0,0.83,578.7,46.2,63.4,100.1,Unhealthy
2025-01-13 17:00:00,SNS-023,Roadside,24.9,52.1,5.7,0,0.71,503.5,43.7,38.4,56.2,Unhealthy for Sensitive
2025-01-13 18:00:00,SNS-041,Industrial,28.6,58.9,8.1,0,0.85,535.9,38.8,41.4,63.9,Unhealthy for Sensitive
2025-01-13 19:00:00,SNS-005,Industrial,26.9,54.9,2.3,0,0.82,580.3,33.8,64.6,96.0,Unhealthy
2025-01-13 20:00:00,SNS-013,Roadside,25.2,61.0,1.8,0,0.33,462.1,20.2,39.0,61.7,Unhealthy for Sensitive
2025-01-13 21:00:00,SNS-038,Roadside,23.7,59.7,1.6,0,0.37,485.1,21.0,31.4,43.4,Moderate
2025-01-13 22:00:00,SNS-042,Residential,24.3,60.3,0.5,0,0.43,445.0,13.2,20.8,23.9,Moderate
2025-01-13 23:00:00,SNS-032,Roadside,30.5,72.9,3.0,5,0.09,439.3,21.2,19.5,20.5,Moderate
2025-01-14 00:00:00,SNS-038,Roadside,26.1,62.5,3.5,1,0.02,413.8,7.5,17.5,29.4,Moderate
2025-01-14 01:00:00,SNS-039,Park,24.4,57.9,2.0,0,0.15,410.0,18.5,10.6,25.3,Good
2025-01-14 02:00:00,SNS-019,Industrial,26.9,57.8,2.9,1,0.05,491.5,7.2,21.4,34.1,Moderate
2025-01-14 03:00:00,SNS-040,Residential,27.3,49.7,3.6,0,0.18,407.7,18.8,8.4,14.8,Good
2025-01-14 04:00:00,SNS-022,Roadside,23.1,57.2,5.5,0,0.03,420.7,9.7,24.5,33.8,Moderate
2025-01-14 05:00:00,SNS-007,Park,23.9,62.1,5.6,0,0.49,430.6,23.9,8.1,16.4,Good
2025-01-14 06:00:00,SNS-022,Roadside,26.5,55.2,2.9,0,0.46,493.5,32.5,42.8,62.9,Unhealthy for Sensitive
2025-01-14 07:00:00,SNS-044,Residential,26.1,56.8,8.8,0,0.86,470.8,47.3,21.5,26.6,Moderate
2025-01-14 08:00:00,SNS-025,Industrial,23.9,53.4,3.9,0,0.74,541.4,35.3,55.0,82.7,Unhealthy
2025-01-14 09:00:00,SNS-046,Roadside,27.9,52.5,6.1,0,0.85,492.0,38.1,49.5,72.2,Unhealthy for Sensitive
2025-01-14 10:00:00,SNS-040,Residential,22.8,60.6,2.3,0,0.32,427.6,27.8,21.4,27.1,Moderate
2025-01-14 11:00:00,SNS-043,Industrial,27.3,57.9,5.4,0,0.53,531.5,32.9,46.4,70.1,Unhealthy for Sensitive
2025-01-14 12:00:00,SNS-043,Industrial,27.6,55.3,3.6,0,0.47,538.8,29.9,37.4,51.7,Unhealthy for Sensitive
2025-01-14 13:00:00,SNS-013,Roadside,25.2,54.0,6.0,1,0.47,472.8,25.6,22.8,36.1,Moderate
2025-01-14 14:00:00,SNS-034,Residential,27.3,57.1,1.6,0,0.59,458.3,35.2,32.2,48.1,Moderate
2025-01-14 15:00:00,SNS-033,Roadside,25.5,58.9,4.4,0,0.38,471.9,29.7,35.6,56.3,Unhealthy for Sensitive
2025-01-14 16:00:00,SNS-032,Roadside,28.0,50.0,5.5,0,0.76,502.0,43.0,49.2,66.0,Unhealthy for Sensitive
2025-01-14 17:00:00,SNS-023,Roadside,27.1,66.2,2.3,0,0.79,513.0,39.6,56.1,86.3,Unhealthy
2025-01-14 18:00:00,SNS-036,Industrial,30.1,60.7,5.0,0,0.76,568.7,40.3,46.4,65.0,Unhealthy for Sensitive
2025-01-14 19:00:00,SNS-004,Park,22.9,60.1,2.6,0,0.93,485.7,51.6,28.1,43.9,Moderate
2025-01-14 20:00:00,SNS-002,Industrial,25.6,61.5,1.7,0,0.3,514.2,21.5,38.3,56.7,Unhealthy for Sensitive
2025-01-14 21:00:00,SNS-017,Roadside,26.3,58.7,6.5,0,0.49,451.5,26.0,46.6,69.9,Unhealthy for Sensitive
2025-01-14 22:00:00,SNS-026,Industrial,28.2,52.9,2.0,0,0.5,550.7,26.8,42.7,61.9,Unhealthy for Sensitive
2025-01-14 23:00:00,SNS-003,Park,23.5,57.7,4.2,1,0.1,382.3,4.4,2.0,5.0,Good
2025-01-15 00:00:00,SNS-005,Industrial,25.8,55.1,5.9,0,0.18,490.5,20.4,39.0,59.4,Unhealthy for Sensitive
2025-01-15 01:00:00,SNS-005,Industrial,21.5,58.5,17.7,0,0.2,430.1,24.0,14.1,26.9,Moderate
2025-01-15 02:00:00,SNS-046,Roadside,23.5,53.4,4.6,0,0.19,457.5,21.6,32.8,45.6,Moderate
2025-01-15 03:00:00,SNS-020,Roadside,28.7,65.3,0.4,0,0.1,462.1,14.8,41.0,57.7,Unhealthy for Sensitive
2025-01-15 04:00:00,SNS-004,Park,24.1,53.3,8.4,0,0.03,380.0,4.0,2.0,5.0,Good
2025-01-15 05:00:00,SNS-013,Roadside,25.5,49.3,1.5,0,0.3,474.5,22.6,39.1,63.3,Unhealthy for Sensitive
2025-01-15 06:00:00,SNS-045,Residential,27.2,53.8,15.5,0,0.41,380.0,27.9,2.0,10.4,Good
2025-01-15 07:00:00,SNS-012,Park,23.7,63.5,1.2,0,0.85,478.7,50.1,21.9,31.7,Moderate
2025-01-15 08:00:00,SNS-040,Residential,27.6,56.0,2.6,0,0.92,500.5,46.3,37.9,58.3,Unhealthy for Sensitive
2025-01-15 09:00:00,SNS-048,Roadside,29.0,63.4,6.1,0,1.0,519.3,44.3,54.8,78.9,Unhealthy for Sensitive
2025-01-15 10:00:00,SNS-030,Industrial,26.8,57.7,3.4,0,0.34,513.6,23.1,44.7,62.2,Unhealthy for Sensitive
2025-01-15 11:00:00,SNS-013,Roadside,28.5,53.8,10.7,0,0.46,440.0,27.1,15.3,15.6,Moderate
2025-01-15 12:00:00,SNS-039,Park,27.7,52.4,2.3,0,0.32,417.0,25.1,16.5,29.8,Moderate
2025-01-15 13:00:00,SNS-002,Industrial,28.8,61.4,1.8,0,0.53,559.1,28.0,50.4,79.5,Unhealthy for Sensitive
2025-01-15 14:00:00,SNS-001,Roadside,29.5,52.5,1.7,0,0.42,459.8,27.9,53.6,81.7,Unhealthy for Sensitive
2025-01-15 15:00:00,SNS-006,Industrial,28.7,61.5,8.7,0,0.39,491.5,21.3,38.2,52.8,Unhealthy for Sensitive
2025-01-15 16:00:00,SNS-036,Industrial,26.3,64.5,2.1,0,0.9,572.0,44.2,64.9,94.5,Unhealthy
2025-01-15 17:00:00,SNS-005,Industrial,24.5,58.4,1.8,0,0.83,561.6,48.9,60.8,89.6,Unhealthy
2025-01-15 18:00:00,SNS-021,Industrial,21.7,52.5,5.0,1,0.73,554.5,39.6,32.2,48.9,Moderate
2025-01-15 19:00:00,SNS-049,Industrial,24.9,56.3,4.0,0,0.98,577.7,43.2,67.9,108.1,Unhealthy
2025-01-15 20:00:00,SNS-011,Residential,26.8,50.7,7.5,0,0.42,422.2,26.0,10.9,13.7,Good
2025-01-15 21:00:00,SNS-041,Industrial,24.8,57.6,7.3,1,0.44,496.0,31.8,24.4,40.9,Moderate
2025-01-15 22:00:00,SNS-007,Park,22.8,52.3,5.5,0,0.48,426.2,38.3,12.4,30.4,Moderate
2025-01-15 23:00:00,SNS-021,Industrial,26.8,63.6,12.2,0,0.0,447.5,8.2,24.2,31.6,Moderate
2025-01-16 00:00:00,SNS-028,Residential,24.9,54.1,3.4,1,0.18,409.0,19.9,3.3,11.8,Good
2025-01-16 01:00:00,SNS-028,Residential,27.6,55.2,2.8,0,0.12,399.0,18.1,17.3,23.2,Moderate
2025-01-16 02:00:00,SNS-020,Roadside,27.7,53.9,1.4,0,0.16,464.5,16.4,29.4,47.1,Moderate
2025-01-16 03:00:00,SNS-039,Park,28.1,59.3,2.1,0,0.2,412.7,16.6,13.4,26.3,Moderate
2025-01-16 04:00:00,SNS-003,Park,24.5,62.0,1.4,0,0.04,390.0,10.9,7.0,7.2,Good
2025-01-16 05:00:00,SNS-040,Residential,24.7,61.7,4.3,0,0.45,433.4,31.0,19.6,27.4,Moderate
2025-01-16 06:00:00,SNS-029,Park,26.5,64.8,6.8,0,0.54,428.1,24.9,2.0,11.0,Good
2025-01-16 07:00:00,SNS-032,Roadside,22.6,51.7,4.3,0,0.89,532.6,44.5,52.7,80.8,Unhealthy for Sensitive
2025-01-16 08:00:00,SNS-002,Industrial,26.5,60.6,2.3,0,0.81,563.6,44.9,53.9,69.8,Unhealthy for Sensitive
2025-01-16 09:00:00,SNS-010,Roadside,29.5,59.4,4.5,0,0.73,475.6,36.6,46.2,67.0,Unhealthy for Sensitive
2025-01-16 10:00:00,SNS-016,Roadside,27.9,59.2,3.7,0,0.42,480.1,32.0,44.9,73.0,Unhealthy for Sensitive
2025-01-16 11:00:00,SNS-044,Residential,27.0,58.5,4.3,0,0.31,423.7,18.7,11.1,14.0,Good
2025-01-16 12:00:00,SNS-032,Roadside,26.4,51.6,2.2,0,0.41,486.2,20.7,36.1,47.1,Unhealthy for Sensitive
2025-01-16 13:00:00,SNS-048,Roadside,25.1,47.9,3.0,0,0.51,510.3,27.9,51.2,73.0,Unhealthy for Sensitive
2025-01-16 14:00:00,SNS-037,Residential,33.0,58.3,8.5,0,0.32,397.3,19.8,2.0,5.0,Good
2025-01-16 15:00:00,SNS-032,Roadside,27.0,57.3,0.9,0,0.49,516.5,20.4,44.6,68.0,Unhealthy for Sensitive
2025-01-16 16:00:00,SNS-024,Park,26.6,69.3,2.3,0,0.82,477.7,47.5,22.3,35.8,Moderate
2025-01-16 17:00:00,SNS-012,Park,27.0,54.4,4.5,0,0.99,473.8,58.5,29.7,50.3,Moderate
2025-01-16 18:00:00,SNS-005,Industrial,26.8,61.4,1.2,0,0.93,577.5,45.1,58.3,89.4,Unhealthy
2025-01-16 19:00:00,SNS-016,Roadside,27.0,55.4,2.1,0,0.86,525.7,47.5,61.4,102.6,Unhealthy
2025-01-16 20:00:00,SNS-006,Industrial,25.7,56.9,2.7,0,0.57,538.2,39.1,45.2,69.9,Unhealthy for Sensitive
2025-01-16 21:00:00,SNS-042,Residential,25.6,58.4,0.7,0,0.32,437.4,19.2,28.4,42.2,Moderate
2025-01-16 22:00:00,SNS-016,Roadside,27.7,58.8,4.7,0,0.59,476.3,35.0,36.5,49.2,Unhealthy for Sensitive
2025-01-16 23:00:00,SNS-043,Industrial,27.9,64.4,7.0,0,0.01,464.3,9.8,32.4,47.4,Moderate
2025-01-17 00:00:00,SNS-045,Residential,26.1,57.7,4.4,5,0.07,398.4,2.8,7.2,12.6,Good
2025-01-17 01:00:00,SNS-027,Residential,28.0,60.6,4.4,0,0.2,403.6,18.5,5.9,11.5,Good
2025-01-17 02:00:00,SNS-010,Roadside,26.8,62.7,0.7,0,0.08,458.3,11.3,32.4,50.0,Moderate
2025-01-17 03:00:00,SNS-037,Residential,26.9,63.1,2.2,0,0.06,394.1,20.5,19.1,26.0,Moderate
2025-01-17 04:00:00,SNS-045,Residential,26.7,61.5,1.8,0,0.14,401.9,16.7,16.1,34.0,Moderate
2025-01-17 05:00:00,SNS-047,Park,24.7,59.8,2.4,0,0.6,443.0,31.9,17.8,23.4,Moderate
2025-01-17 06:00:00,SNS-031,Park,24.4,58.4,7.2,0,0.31,395.5,22.5,2.0,5.0,Good
2025-01-17 07:00:00,SNS-005,Industrial,24.8,59.2,2.9,10,0.74,557.7,35.5,31.0,45.3,Moderate
2025-01-17 08:00:00,SNS-038,Roadside,24.3,64.5,1.6,0,0.93,524.7,50.5,59.2,82.9,Unhealthy
2025-01-17 09:00:00,SNS-020,Roadside,21.8,51.8,2.3,0,0.76,522.3,33.1,46.6,68.3,Unhealthy for Sensitive
2025-01-17 10:00:00,SNS-046,Roadside,26.5,60.2,6.6,0,0.59,485.4,35.2,45.9,67.7,Unhealthy for Sensitive
2025-01-17 11:00:00,SNS-023,Roadside,26.2,62.3,4.6,0,0.41,465.2,27.6,35.6,57.0,Unhealthy for Sensitive
2025-01-17 12:00:00,SNS-025,Industrial,24.4,62.4,3.2,0,0.41,509.6,26.2,38.2,55.7,Unhealthy for Sensitive
2025-01-17 13:00:00,SNS-028,Residential,27.2,58.6,4.7,0,0.39,427.1,21.8,15.7,30.4,Moderate
2025-01-17 14:00:00,SNS-034,Residential,25.1,60.2,0.2,0,0.34,444.4,25.7,31.6,43.6,Moderate
2025-01-17 15:00:00,SNS-029,Park,25.9,56.5,6.6,0,0.38,415.9,20.7,4.1,12.6,Good
2025-01-17 16:00:00,SNS-022,Roadside,29.7,58.5,1.5,0,0.95,543.7,48.2,57.4,75.4,Unhealthy
2025-01-17 17:00:00,SNS-033,Roadside,28.5,62.9,4.2,0,1.0,532.8,50.8,54.4,86.4,Unhealthy for Sensitive
2025-01-17 18:00:00,SNS-030,Industrial,27.2,67.4,0.5,0,0.89,582.4,47.4,69.1,101.2,Unhealthy
2025-01-17 19:00:00,SNS-005,Industrial,27.5,55.1,4.5,0,0.8,568.9,30.3,45.7,67.1,Unhealthy for Sensitive
2025-01-17 20:00:00,SNS-038,Roadside,27.9,56.3,4.3,0,0.59,493.2,38.2,40.5,62.5,Unhealthy for Sensitive
2025-01-17 21:00:00,SNS-041,Industrial,27.7,52.4,3.6,0,0.4,511.5,20.7,45.3,71.1,Unhealthy for Sensitive
2025-01-17 22:00:00,SNS-043,Industrial,24.7,63.2,2.1,0,0.4,527.0,18.6,54.2,72.1,Unhealthy for Sensitive
2025-01-17 23:00:00,SNS-022,Roadside,26.0,56.5,2.0,5,0.02,437.0,17.8,20.2,33.9,Moderate
2025-01-18 00:00:00,SNS-009,Park,20.7,56.4,1.2,0,0.12,394.1,18.3,13.1,25.7,Moderate
2025-01-18 01:00:00,SNS-036,Industrial,26.8,62.4,6.9,0,0.08,477.5,9.0,31.8,52.6,Moderate
2025-01-18 02:00:00,SNS-018,Residential,28.5,58.1,7.5,0,0.18,380.0,5.3,12.1,19.9,Moderate
2025-01-18 03:00:00,SNS-024,Park,28.5,52.1,4.1,0,0.13,407.9,21.7,2.0,5.0,Good
2025-01-18 04:00:00,SNS-047,Park,24.6,52.5,6.9,0,0.0,380.0,11.8,2.0,9.0,Good
2025-01-18 05:00:00,SNS-034,Residential,25.7,51.0,8.5,0,0.47,425.7,24.9,14.4,13.5,Moderate
2025-01-18 06:00:00,SNS-032,Roadside,26.1,37.3,3.3,0,0.32,469.6,26.4,30.6,45.9,Moderate
2025-01-18 07:00:00,SNS-023,Roadside,23.9,52.6,1.6,0,0.71,506.0,39.9,55.5,79.7,Unhealthy
2025-01-18 08:00:00,SNS-001,Roadside,27.1,61.2,5.0,0,0.85,528.9,35.6,45.9,68.2,Unhealthy for Sensitive
2025-01-18 09:00:00,SNS-046,Roadside,23.7,52.7,1.6,0,0.83,528.5,42.3,60.6,84.6,Unhealthy
2025-01-18 10:00:00,SNS-014,Roadside,30.0,51.5,1.9,0,0.35,475.3,26.1,30.0,51.1,Moderate
2025-01-18 11:00:00,SNS-011,Residential,28.2,64.8,2.6,1,0.37,429.8,29.7,8.4,9.5,Good
2025-01-18 12:00:00,SNS-043,Industrial,31.4,53.2,1.0,0,0.6,556.0,19.8,61.7,99.7,Unhealthy
2025-01-18 13:00:00,SNS-020,Roadside,28.1,57.9,6.2,0,0.4,459.9,21.5,30.3,47.1,Moderate
2025-01-18 14:00:00,SNS-017,Roadside,22.9,55.5,1.7,5,0.51,499.0,33.3,26.5,45.5,Moderate
2025-01-18 15:00:00,SNS-003,Park,28.7,52.0,8.0,0,0.46,420.1,35.4,8.4,17.0,Good
